,Home,Away,Incomplete Passes,Touchbacks,Interceptions,Fumble Forced,Fumble  Forced,Safety,Penalty,Tackled For Loss,Rush Attempts,Pass Attempts,Sack,Touchdowns,Pass Touchdowns,Rush Touchdowns,Extra Point Attempts,Two Point Attempts,Field Goal Attempts,Punt Attempts,Fumble,Complete Passes
126,BAL,PIT,33.0,9,0.0,0.0,1.0,0.0,13.0,4.0,43.0,89.0,3.0,4.0,2.0,2.0,4.0,0.0,4.0,8.0,1.0,53.0
127,MIN,DET,14.0,4,1.0,0.0,2.0,0.0,10.0,3.0,47.0,69.0,11.0,3.0,1.0,1.0,2.0,0.0,4.0,9.0,2.0,43.0
128,WAS,ATL,26.0,5,2.0,0.0,0.0,0.0,17.0,3.0,39.0,89.0,5.0,7.0,5.0,2.0,7.0,0.0,1.0,7.0,0.0,56.0
129,DEN,HOU,23.0,8,0.0,1.0,0.0,0.0,15.0,10.0,53.0,72.0,6.0,4.0,3.0,1.0,4.0,0.0,5.0,11.0,1.0,43.0
130,SEA,LAC,25.0,2,1.0,0.0,1.0,0.0,22.0,6.0,54.0,72.0,6.0,6.0,4.0,1.0,4.0,1.0,3.0,12.0,1.0,39.0
131,NO,LA,22.0,9,1.0,1.0,0.0,0.0,6.0,2.0,53.0,77.0,0.0,10.0,7.0,3.0,9.0,1.0,4.0,3.0,1.0,53.0
132,NE,GB,32.0,6,0.0,2.0,0.0,0.0,12.0,2.0,56.0,82.0,3.0,6.0,3.0,3.0,6.0,0.0,2.0,8.0,2.0,47.0
133,DAL,TEN,18.0,7,1.0,2.0,1.0,0.0,9.0,6.0,55.0,70.0,9.0,6.0,4.0,2.0,6.0,0.0,2.0,4.0,3.0,42.0
134,PIT,CAR,9.0,7,1.0,2.0,1.0,0.0,6.0,5.0,52.0,62.0,6.0,10.0,7.0,2.0,9.0,0.0,1.0,7.0,3.0,46.0
135,CIN,NO,12.0,7,2.0,0.0,0.0,0.0,5.0,2.0,63.0,54.0,4.0,8.0,4.0,4.0,8.0,0.0,3.0,4.0,0.0,36.0
136,CLE,ATL,17.0,3,1.0,3.0,2.0,0.0,8.0,3.0,48.0,76.0,2.0,6.0,5.0,1.0,5.0,1.0,1.0,7.0,5.0,55.0
137,CHI,DET,22.0,5,2.0,3.0,0.0,0.0,12.0,4.0,46.0,82.0,7.0,8.0,5.0,3.0,5.0,3.0,3.0,7.0,3.0,48.0
138,KC,ARI,22.0,5,2.0,2.0,0.0,0.0,11.0,6.0,48.0,78.0,10.0,5.0,3.0,2.0,4.0,1.0,2.0,10.0,2.0,43.0
139,TEN,NE,28.0,6,0.0,2.0,1.0,0.0,8.0,7.0,55.0,73.0,5.0,5.0,2.0,3.0,5.0,0.0,4.0,11.0,3.0,40.0
140,TB,WAS,18.0,8,2.0,3.0,1.0,0.0,13.0,6.0,49.0,73.0,5.0,1.0,1.0,0.0,1.0,0.0,6.0,6.0,4.0,48.0
141,NYJ,BUF,25.0,4,2.0,1.0,0.0,0.0,5.0,7.0,64.0,64.0,4.0,6.0,2.0,3.0,6.0,0.0,3.0,11.0,1.0,33.0
142,IND,JAX,19.0,7,1.0,1.0,0.0,0.0,15.0,11.0,58.0,68.0,0.0,7.0,5.0,2.0,6.0,1.0,4.0,6.0,1.0,48.0
143,OAK,LAC,20.0,1,1.0,1.0,0.0,0.0,12.0,3.0,48.0,68.0,5.0,2.0,2.0,0.0,2.0,0.0,4.0,7.0,1.0,42.0
144,LA,SEA,20.0,10,0.0,1.0,0.0,0.0,17.0,3.0,58.0,71.0,6.0,8.0,5.0,3.0,7.0,1.0,4.0,5.0,1.0,45.0
145,GB,MIA,22.0,4,1.0,1.0,1.0,0.0,9.0,1.0,48.0,73.0,8.0,4.0,2.0,2.0,4.0,0.0,5.0,4.0,2.0,42.0
146,PHI,DAL,21.0,7,1.0,1.0,1.0,0.0,5.0,4.0,44.0,86.0,6.0,5.0,3.0,2.0,5.0,0.0,5.0,6.0,2.0,58.0
147,SF,NYG,22.0,7,2.0,0.0,0.0,0.0,18.0,6.0,52.0,71.0,1.0,5.0,4.0,1.0,5.0,0.0,5.0,8.0,0.0,46.0
148,SEA,GB,19.0,9,0.0,2.0,0.0,0.0,11.0,3.0,48.0,69.0,8.0,6.0,4.0,2.0,6.0,0.0,4.0,10.0,2.0,42.0
149,BAL,CIN,23.0,3,1.0,0.0,1.0,0.0,12.0,2.0,70.0,60.0,4.0,5.0,2.0,3.0,4.0,1.0,4.0,10.0,1.0,32.0
150,ATL,DAL,19.0,9,1.0,1.0,0.0,0.0,4.0,4.0,47.0,71.0,5.0,3.0,1.0,2.0,3.0,0.0,7.0,5.0,1.0,46.0
151,NYG,TB,9.0,1,4.0,2.0,1.0,0.0,12.0,3.0,61.0,60.0,5.0,10.0,4.0,4.0,9.0,0.0,1.0,5.0,3.0,42.0
152,JAX,PIT,25.0,11,3.0,2.0,0.0,0.0,14.0,4.0,54.0,74.0,8.0,4.0,2.0,2.0,3.0,1.0,3.0,15.0,2.0,37.0
153,WAS,HOU,25.0,5,4.0,3.0,0.0,0.0,12.0,3.0,60.0,71.0,8.0,5.0,2.0,2.0,4.0,0.0,6.0,6.0,3.0,34.0
154,IND,TEN,14.0,8,2.0,3.0,0.0,0.0,15.0,5.0,53.0,66.0,5.0,6.0,4.0,2.0,6.0,0.0,2.0,9.0,3.0,45.0
155,DET,CAR,26.0,6,1.0,0.0,0.0,0.0,3.0,6.0,42.0,80.0,4.0,5.0,4.0,1.0,4.0,1.0,3.0,11.0,0.0,48.0
156,LAC,DEN,26.0,4,2.0,0.0,0.0,0.0,21.0,2.0,46.0,79.0,3.0,5.0,2.0,3.0,4.0,1.0,4.0,7.0,0.0,48.0
157,ARI,OAK,21.0,9,2.0,0.0,2.0,0.0,11.0,7.0,64.0,56.0,5.0,5.0,5.0,0.0,5.0,0.0,3.0,16.0,2.0,28.0
158,NO,PHI,20.0,8,3.0,0.0,0.0,0.0,14.0,6.0,49.0,68.0,3.0,7.0,4.0,3.0,7.0,0.0,2.0,6.0,0.0,42.0
159,CHI,MIN,23.0,5,4.0,2.0,0.0,0.0,9.0,14.0,53.0,83.0,3.0,4.0,3.0,0.0,0.0,3.0,5.0,6.0,2.0,50.0
160,LA,KC,28.0,8,3.0,5.0,0.0,0.0,21.0,4.0,41.0,103.0,8.0,14.0,10.0,1.0,11.0,0.0,3.0,7.0,5.0,64.0
161,DET,CHI,18.0,10,2.0,1.0,0.0,0.0,8.0,1.0,39.0,84.0,6.0,5.0,2.0,2.0,2.0,2.0,2.0,10.0,1.0,56.0
162,DAL,WAS,20.0,8,3.0,3.0,0.0,0.0,8.0,3.0,54.0,76.0,7.0,7.0,4.0,3.0,7.0,0.0,2.0,11.0,3.0,46.0
163,NO,ATL,17.0,6,2.0,5.0,1.0,0.0,5.0,6.0,47.0,77.0,8.0,6.0,6.0,0.0,6.0,0.0,2.0,5.0,6.0,50.0
164,CIN,CLE,25.0,6,1.0,0.0,1.0,0.0,20.0,8.0,55.0,73.0,1.0,8.0,6.0,2.0,8.0,0.0,1.0,6.0,1.0,46.0
165,TB,SF,21.0,7,2.0,1.0,0.0,0.0,17.0,7.0,55.0,75.0,5.0,4.0,3.0,1.0,4.0,0.0,3.0,11.0,1.0,47.0
166,BUF,JAX,20.0,3,2.0,2.0,0.0,0.0,23.0,7.0,74.0,45.0,3.0,6.0,2.0,4.0,6.0,0.0,2.0,13.0,2.0,20.0
167,BAL,OAK,27.0,9,2.0,1.0,1.0,0.0,10.0,1.0,62.0,63.0,4.0,6.0,2.0,2.0,4.0,0.0,3.0,8.0,2.0,30.0
168,CAR,SEA,13.0,9,1.0,5.0,1.0,0.0,7.0,8.0,55.0,63.0,2.0,6.0,4.0,2.0,6.0,0.0,6.0,4.0,6.0,47.0
169,NYJ,NE,29.0,9,1.0,0.0,0.0,0.0,19.0,1.0,51.0,78.0,2.0,4.0,3.0,1.0,4.0,0.0,4.0,9.0,0.0,46.0
170,PHI,NYG,18.0,8,1.0,2.0,0.0,0.0,18.0,5.0,49.0,71.0,5.0,4.0,2.0,2.0,1.0,3.0,6.0,7.0,2.0,46.0
171,LAC,ARI,10.0,3,1.0,1.0,1.0,0.0,7.0,4.0,54.0,57.0,6.0,7.0,4.0,3.0,7.0,0.0,3.0,7.0,2.0,40.0
172,IND,MIA,13.0,9,2.0,3.0,1.0,0.0,17.0,4.0,51.0,65.0,2.0,6.0,5.0,1.0,6.0,0.0,4.0,9.0,4.0,48.0
173,DEN,PIT,27.0,10,2.0,2.0,2.0,0.0,11.0,0.0,39.0,90.0,4.0,5.0,4.0,1.0,5.0,0.0,3.0,9.0,4.0,57.0
174,MIN,GB,20.0,8,0.0,0.0,1.0,0.0,10.0,4.0,48.0,72.0,6.0,5.0,4.0,1.0,5.0,0.0,4.0,10.0,1.0,46.0
175,HOU,TEN,6.0,8,0.0,3.0,0.0,0.0,10.0,4.0,57.0,57.0,10.0,6.0,4.0,2.0,6.0,0.0,3.0,11.0,3.0,41.0
176,DAL,NO,13.0,6,1.0,5.0,1.0,0.0,13.0,5.0,50.0,65.0,9.0,2.0,2.0,0.0,2.0,0.0,3.0,7.0,6.0,42.0
177,ATL,BAL,22.0,11,0.0,5.0,1.0,0.0,17.0,6.0,64.0,59.0,5.0,4.0,1.0,1.0,1.0,1.0,5.0,8.0,6.0,31.0
178,TB,CAR,20.0,10,4.0,0.0,3.0,0.0,16.0,5.0,44.0,80.0,8.0,5.0,4.0,1.0,5.0,0.0,2.0,8.0,3.0,48.0
179,NYG,CHI,26.0,6,3.0,3.0,3.0,0.0,20.0,7.0,61.0,84.0,8.0,6.0,4.0,1.0,5.0,0.0,5.0,13.0,6.0,47.0
180,MIA,BUF,20.0,5,3.0,1.0,3.0,0.0,21.0,9.0,54.0,63.0,5.0,5.0,5.0,0.0,4.0,1.0,2.0,11.0,4.0,34.0
181,JAX,IND,24.0,6,1.0,3.0,0.0,0.0,14.0,6.0,43.0,82.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,3.0,51.0
182,HOU,CLE,20.0,6,3.0,3.0,0.0,0.0,11.0,6.0,48.0,79.0,4.0,4.0,2.0,1.0,2.0,1.0,5.0,5.0,3.0,51.0
183,CIN,DEN,20.0,8,1.0,2.0,1.0,0.0,19.0,6.0,57.0,64.0,6.0,4.0,2.0,2.0,4.0,0.0,3.0,13.0,3.0,37.0
184,DET,LA,28.0,10,2.0,2.0,0.0,0.0,15.0,6.0,55.0,73.0,6.0,4.0,2.0,2.0,4.0,0.0,6.0,9.0,2.0,37.0
185,GB,ARI,34.0,8,0.0,1.0,2.0,0.0,14.0,5.0,52.0,79.0,3.0,4.0,1.0,3.0,4.0,0.0,4.0,13.0,3.0,42.0
186,OAK,KC,24.0,6,0.0,5.0,0.0,0.0,19.0,5.0,59.0,79.0,3.0,9.0,7.0,2.0,8.0,1.0,4.0,5.0,5.0,52.0
187,TEN,NYJ,26.0,13,2.0,1.0,1.0,0.0,19.0,2.0,55.0,70.0,5.0,4.0,2.0,1.0,3.0,0.0,7.0,13.0,2.0,37.0
188,SEA,SF,23.0,5,1.0,1.0,2.0,0.0,21.0,3.0,53.0,71.0,6.0,8.0,6.0,1.0,6.0,1.0,2.0,9.0,3.0,41.0
189,NE,MIN,17.0,6,3.0,0.0,0.0,0.0,12.0,1.0,52.0,78.0,2.0,4.0,2.0,2.0,4.0,0.0,4.0,9.0,0.0,56.0
190,PIT,LAC,25.0,7,1.0,0.0,1.0,0.0,12.0,1.0,39.0,85.0,3.0,8.0,4.0,3.0,6.0,1.0,3.0,8.0,1.0,55.0
191,PHI,WAS,18.0,9,2.0,4.0,1.0,0.0,15.0,8.0,47.0,68.0,3.0,4.0,2.0,2.0,3.0,1.0,4.0,8.0,5.0,44.0
192,TEN,JAX,23.0,6,1.0,1.0,1.0,1.0,10.0,4.0,52.0,72.0,5.0,5.0,1.0,4.0,5.0,0.0,1.0,7.0,2.0,43.0
193,BUF,NYJ,25.0,1,3.0,3.0,0.0,0.0,14.0,6.0,59.0,65.0,3.0,5.0,1.0,4.0,5.0,0.0,7.0,4.0,3.0,34.0
194,WAS,NYG,22.0,8,4.0,0.0,1.0,0.0,17.0,6.0,56.0,66.0,7.0,7.0,4.0,2.0,4.0,2.0,2.0,14.0,1.0,31.0
195,TB,NO,25.0,6,2.0,2.0,0.0,0.0,16.0,4.0,54.0,74.0,5.0,5.0,3.0,2.0,4.0,1.0,4.0,9.0,2.0,42.0
196,MIA,NE,21.0,9,0.0,2.0,0.0,0.0,12.0,3.0,51.0,69.0,7.0,9.0,6.0,3.0,8.0,0.0,3.0,9.0,2.0,41.0
197,KC,BAL,30.0,10,1.0,1.0,1.0,0.0,18.0,4.0,67.0,84.0,5.0,6.0,4.0,2.0,6.0,0.0,5.0,6.0,2.0,48.0
198,HOU,IND,24.0,9,1.0,0.0,1.0,0.0,16.0,6.0,48.0,86.0,7.0,6.0,3.0,3.0,6.0,0.0,1.0,14.0,1.0,54.0
199,GB,ATL,24.0,3,1.0,1.0,4.0,0.0,19.0,7.0,49.0,80.0,6.0,7.0,5.0,1.0,6.0,0.0,3.0,8.0,5.0,49.0
200,CLE,CAR,20.0,8,1.0,2.0,1.0,0.0,17.0,4.0,46.0,68.0,2.0,5.0,1.0,4.0,5.0,0.0,4.0,7.0,3.0,45.0
201,SF,DEN,30.0,2,1.0,4.0,3.0,0.0,22.0,5.0,57.0,80.0,5.0,4.0,3.0,1.0,4.0,0.0,2.0,11.0,7.0,44.0
202,LAC,CIN,19.0,2,0.0,0.0,0.0,0.0,12.0,5.0,57.0,63.0,5.0,4.0,2.0,2.0,2.0,2.0,7.0,7.0,0.0,37.0
203,ARI,DET,22.0,6,1.0,3.0,1.0,0.0,15.0,4.0,52.0,68.0,4.0,2.0,0.0,1.0,1.0,0.0,3.0,13.0,4.0,41.0
204,OAK,PIT,17.0,5,1.0,0.0,1.0,0.0,15.0,4.0,44.0,77.0,5.0,6.0,4.0,2.0,6.0,0.0,3.0,7.0,1.0,54.0
205,DAL,PHI,20.0,8,2.0,2.0,1.0,0.0,16.0,9.0,50.0,91.0,5.0,6.0,6.0,0.0,5.0,0.0,5.0,8.0,3.0,64.0
206,CHI,LA,31.0,5,7.0,1.0,0.0,1.0,15.0,3.0,48.0,79.0,4.0,1.0,1.0,0.0,1.0,0.0,6.0,8.0,1.0,37.0
207,SEA,MIN,22.0,3,1.0,1.0,0.0,0.0,8.0,2.0,63.0,58.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,10.0,1.0,30.0
208,KC,LAC,20.0,6,2.0,1.0,3.0,0.0,17.0,3.0,41.0,80.0,7.0,8.0,4.0,4.0,7.0,1.0,0.0,6.0,4.0,50.0
209,NYJ,HOU,20.0,9,0.0,1.0,0.0,0.0,14.0,7.0,48.0,75.0,9.0,5.0,4.0,1.0,5.0,0.0,6.0,7.0,1.0,46.0
210,DEN,CLE,27.0,7,3.0,1.0,0.0,0.0,14.0,6.0,48.0,83.0,4.0,3.0,2.0,1.0,3.0,0.0,4.0,7.0,1.0,49.0
211,CHI,GB,24.0,6,1.0,2.0,2.0,0.0,11.0,4.0,48.0,77.0,6.0,4.0,2.0,2.0,3.0,1.0,4.0,9.0,4.0,45.0
212,BUF,DET,20.0,5,0.0,1.0,0.0,0.0,7.0,5.0,63.0,57.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,13.0,1.0,35.0
213,BAL,TB,20.0,2,1.0,0.0,2.0,0.0,14.0,3.0,71.0,51.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,7.0,2.0,27.0
214,ATL,ARI,25.0,10,2.0,1.0,0.0,0.0,14.0,7.0,49.0,82.0,9.0,7.0,3.0,3.0,5.0,1.0,2.0,13.0,1.0,45.0
215,CIN,OAK,35.0,5,1.0,2.0,0.0,0.0,17.0,9.0,57.0,77.0,6.0,4.0,2.0,2.0,4.0,0.0,6.0,11.0,2.0,35.0
216,NYG,TEN,30.0,1,1.0,1.0,0.0,0.0,14.0,6.0,61.0,69.0,4.0,2.0,0.0,2.0,2.0,0.0,2.0,11.0,1.0,34.0
217,MIN,MIA,19.0,10,1.0,0.0,1.0,0.0,14.0,2.0,60.0,56.0,11.0,7.0,2.0,4.0,6.0,0.0,3.0,10.0,1.0,25.0
218,JAX,WAS,16.0,5,1.0,2.0,1.0,0.0,14.0,7.0,59.0,51.0,9.0,2.0,1.0,0.0,1.0,0.0,5.0,11.0,3.0,25.0
219,IND,DAL,25.0,6,1.0,2.0,1.0,0.0,15.0,4.0,61.0,69.0,3.0,2.0,0.0,2.0,2.0,0.0,4.0,3.0,3.0,40.0
220,SF,SEA,17.0,11,0.0,2.0,0.0,0.0,22.0,6.0,61.0,66.0,6.0,5.0,3.0,1.0,5.0,0.0,5.0,12.0,2.0,43.0
221,PIT,NE,20.0,5,3.0,0.0,0.0,0.0,18.0,0.0,44.0,73.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,7.0,0.0,47.0
222,LA,PHI,24.0,8,2.0,1.0,2.0,0.0,11.0,5.0,48.0,87.0,2.0,5.0,0.0,5.0,5.0,0.0,7.0,6.0,2.0,59.0
223,CAR,NO,23.0,6,2.0,2.0,0.0,0.0,13.0,2.0,55.0,72.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,10.0,2.0,40.0
224,TEN,WAS,16.0,7,2.0,0.0,0.0,0.0,10.0,5.0,61.0,53.0,5.0,4.0,2.0,1.0,3.0,0.0,5.0,6.0,0.0,30.0
225,LAC,BAL,22.0,5,2.0,2.0,1.0,0.0,12.0,6.0,51.0,66.0,7.0,3.0,1.0,1.0,2.0,0.0,6.0,10.0,3.0,35.0
226,CLE,CIN,16.0,5,0.0,1.0,0.0,0.0,9.0,6.0,52.0,61.0,3.0,5.0,5.0,0.0,4.0,1.0,3.0,8.0,1.0,41.0
227,DAL,TB,19.0,7,0.0,2.0,1.0,0.0,19.0,7.0,48.0,77.0,4.0,5.0,2.0,2.0,4.0,0.0,5.0,6.0,3.0,54.0
228,DET,MIN,27.0,5,0.0,0.0,1.0,0.0,18.0,10.0,51.0,76.0,5.0,3.0,3.0,0.0,3.0,0.0,5.0,12.0,1.0,44.0
229,NE,BUF,29.0,1,4.0,2.0,0.0,0.0,8.0,4.0,65.0,68.0,1.0,4.0,2.0,2.0,3.0,1.0,4.0,12.0,2.0,33.0
230,NYJ,GB,29.0,7,0.0,1.0,2.0,0.0,26.0,2.0,41.0,96.0,6.0,10.0,5.0,4.0,8.0,1.0,5.0,7.0,3.0,61.0
231,PHI,HOU,25.0,4,1.0,4.0,1.0,0.0,21.0,6.0,41.0,96.0,5.0,8.0,6.0,2.0,7.0,1.0,3.0,6.0,5.0,64.0
232,CAR,ATL,28.0,4,3.0,2.0,2.0,0.0,14.0,2.0,46.0,86.0,3.0,4.0,4.0,0.0,4.0,0.0,2.0,8.0,4.0,52.0
233,IND,NYG,22.0,10,2.0,0.0,0.0,0.0,12.0,8.0,45.0,81.0,1.0,7.0,3.0,4.0,7.0,0.0,2.0,7.0,0.0,56.0
234,MIA,JAX,13.0,3,1.0,2.0,1.0,0.0,20.0,6.0,50.0,55.0,9.0,3.0,1.0,1.0,2.0,0.0,3.0,11.0,3.0,32.0
235,ARI,LA,18.0,9,0.0,1.0,0.0,0.0,13.0,3.0,59.0,61.0,6.0,5.0,2.0,3.0,5.0,0.0,4.0,7.0,1.0,37.0
236,SF,CHI,19.0,3,1.0,2.0,1.0,0.0,10.0,4.0,43.0,71.0,4.0,2.0,1.0,1.0,2.0,0.0,4.0,7.0,3.0,47.0
237,NO,PIT,29.0,11,1.0,3.0,1.0,0.0,15.0,3.0,37.0,96.0,5.0,7.0,4.0,3.0,6.0,1.0,4.0,5.0,4.0,60.0
238,SEA,KC,28.0,7,0.0,4.0,0.0,0.0,11.0,5.0,63.0,73.0,4.0,8.0,6.0,2.0,7.0,1.0,5.0,6.0,4.0,41.0
239,OAK,DEN,19.0,4,2.0,1.0,1.0,0.0,17.0,3.0,54.0,65.0,2.0,5.0,2.0,2.0,4.0,0.0,3.0,11.0,2.0,42.0
240,BUF,MIA,19.0,3,3.0,2.0,1.0,0.0,7.0,6.0,58.0,63.0,5.0,8.0,4.0,3.0,7.0,0.0,2.0,8.0,3.0,36.0
241,TB,ATL,24.0,7,2.0,0.0,1.0,0.0,12.0,4.0,50.0,84.0,2.0,8.0,7.0,1.0,6.0,2.0,4.0,9.0,1.0,54.0
242,NYG,DAL,33.0,6,1.0,2.0,0.0,0.0,17.0,5.0,47.0,92.0,5.0,9.0,6.0,3.0,7.0,2.0,3.0,5.0,2.0,51.0
243,NO,CAR,19.0,9,1.0,0.0,0.0,0.0,8.0,6.0,64.0,55.0,3.0,6.0,3.0,3.0,6.0,0.0,2.0,8.0,0.0,32.0
244,NE,NYJ,21.0,4,0.0,3.0,0.0,0.0,8.0,7.0,53.0,66.0,5.0,5.0,4.0,0.0,4.0,0.0,2.0,9.0,3.0,40.0
245,HOU,JAX,22.0,7,1.0,1.0,2.0,0.0,10.0,5.0,49.0,72.0,9.0,2.0,0.0,2.0,2.0,0.0,3.0,16.0,3.0,40.0
246,GB,DET,32.0,3,1.0,0.0,0.0,0.0,8.0,6.0,51.0,77.0,4.0,4.0,3.0,1.0,4.0,0.0,1.0,11.0,0.0,40.0
247,WAS,PHI,18.0,3,2.0,1.0,1.0,0.0,7.0,4.0,46.0,69.0,7.0,3.0,3.0,0.0,3.0,0.0,1.0,8.0,2.0,42.0
248,DEN,LAC,24.0,7,3.0,2.0,5.0,0.0,17.0,4.0,55.0,75.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,11.0,7.0,45.0
249,KC,OAK,17.0,5,3.0,3.0,0.0,0.0,8.0,7.0,56.0,63.0,3.0,5.0,2.0,2.0,5.0,0.0,1.0,5.0,3.0,40.0
250,MIN,CHI,21.0,8,0.0,0.0,2.0,0.0,14.0,4.0,52.0,64.0,4.0,4.0,1.0,3.0,3.0,1.0,2.0,9.0,2.0,38.0
251,BAL,CLE,26.0,7,3.0,1.0,1.0,0.0,14.0,5.0,61.0,68.0,2.0,5.0,3.0,2.0,5.0,0.0,6.0,8.0,2.0,37.0
252,LA,SF,19.0,13,3.0,1.0,2.0,0.0,11.0,6.0,64.0,66.0,3.0,10.0,7.0,2.0,9.0,1.0,3.0,5.0,3.0,40.0
253,PIT,CIN,25.0,1,1.0,3.0,0.0,0.0,18.0,2.0,38.0,74.0,5.0,2.0,1.0,0.0,1.0,0.0,5.0,11.0,3.0,43.0
254,SEA,ARI,24.0,9,1.0,1.0,2.0,0.0,4.0,2.0,59.0,67.0,12.0,5.0,2.0,2.0,4.0,1.0,5.0,13.0,3.0,30.0
255,TEN,IND,19.0,3,3.0,1.0,1.0,0.0,21.0,3.0,52.0,65.0,1.0,6.0,4.0,1.0,5.0,0.0,3.0,10.0,2.0,42.0
